c706e036-0497-4215-9491-72041b57ba76,OPOLE,137 Homewood Center
bd1d59ce-1813-476b-a191-0e4a90027830,ZIELONA GORA,16025 Logan Pass
453366e8-2832-4b60-8916-46d2f6c60b62,POZNAN,6 Cody Road
18992784-6080-47ad-a12f-40764548f64f,GORZOW WIELKOPOLSKI,3088 Lawn Road
93c43347-1f3b-409e-8807-91cb7539ce32,KIELCE,8 Delaware Plaza
f000c097-d3fb-4723-9af7-dc75724dcc25,WARSZAWA,6 Redwing Junction
829bbd1c-9029-4c64-8c73-d6f0f67bb55e,KATOWICE,73 Sundown Drive
42c76470-69e4-4f97-bf67-e0fcd1b3374f,SZCZECIN,11 Sundown Point
bda0b49f-578a-4a49-b571-5eb1f9db4238,TORUN,935 Autumn Leaf Road
314bfe7a-d0ce-4ba3-8d8d-426fcd5cd758,WROCLAW,2 Spohn Drive
392ff459-3566-474e-836d-3c658a17b515,BYDGOSZCZ,3 Ridge Oak Parkway
b7e12264-513c-4251-b966-52b037894b9e,BIAŁYSTOK,3 Loeprich Hill
5869cf2c-5dd5-4d85-a405-dc66ff884da0,LODZ,82 Esker Road
da647a95-0ac0-4c20-893f-cbeb0872b781,RZESZOW,926 Corben Hill
e0391852-c1f5-4ca6-938e-26e9a635ae55,GDANSK,7052 Tennyson Way
2e5a1fa2-91f0-4ad5-9a8e-d5a8d4dab531,OLSZTYN,78 Sunbrook Terrace
e2bf2850-8fba-487b-9ea4-81f445de7b9b,LUBLIN,478 Farragut Center
