8ee564e8-9556-4ed7-99f6-555c6ecac722,AFRICA,RPA
50bcb0ac-623a-45db-855e-95f307915520,ASIA,JAPAN
4864f781-7793-42f9-86db-8f135ced1227,EUROPE,ITALY
b6a69faf-19f6-4976-bd69-1c28e9fc5767,EUROPE,ALBANIA
dd9a785a-5cd4-4513-9564-9a19ff653dfd,AFRICA,EGYPT
808d055c-9198-44c2-9e76-15bdb095a528,NORTH AMERICA,CANADA
1311624c-892a-4cbc-a36f-de8973ad942a,EUROPE,ISLAND
d7bb6f97-2919-4dd0-b0aa-9b7013bc3632,NORTH AMERICA,USA
5b5eff30-a16f-4346-a11a-b1ee396408b2,EUROPE,FRANCE
c8dc01ad-4f32-4f73-b825-75c53621a507,SOUTH AMERICA,COLUMBIA
eb46bf11-1e7d-4496-b993-57aaece09f3a,ASIA,CHINA
cd8c457f-7a3c-487c-bc33-e1310020c0c2,EUROPE,NORWAY
e05f2176-ddc7-4e2d-b6d9-400a0719e3f7,EUROPE,SPAIN
b191336c-e5ea-4d4c-ae81-1948743cbc90,EUROPE,CROATIA
8727fd5c-59f4-4f0e-a9cd-cc248e2dcb7f,AUSTRALIA,NEW ZELAND
c43bdfe1-a113-412c-9134-ee6202b9d18d,AUSTRALIA,AUSTRALIA
d95accf8-f6b2-4e18-a67d-5f324aeb8c5c,ASIA,THAILAND
b2a31630-35c1-4093-8633-945b7be1c083,SOUTH AMERICA,BRASIL
2a76f70b-62f7-4330-bda9-70beaa780e75,AFRICA,MAROCO
f0669fa0-d621-4826-8ccb-88e22ba8dc21,EUROPE,GREECE
